date,buy_hold_10,model_seed42_10,model_seed43_10,model_seed44_10,model_seed45_10,model_seed46_10,naive_vol_10,oracle_10,buy_hold_25,model_seed42_25,model_seed43_25,model_seed44_25,model_seed45_25,model_seed46_25,naive_vol_25,oracle_25,buy_hold_50,model_seed42_50,model_seed43_50,model_seed44_50,model_seed45_50,model_seed46_50,naive_vol_50,oracle_50
2022-10-04,0.8415100808487199,0.8942156425390624,0.8911252249137224,0.8980680023437336,0.8727030587526151,0.8939247988819512,0.8260781146843234,1.0276286755943456,0.8408786325639401,0.8918456164260564,0.8887640987489741,0.8956483138737379,0.8703165393099861,0.8914971480083518,0.8243877785789633,1.0247703619852193,0.8398262187559762,0.8879075043247281,0.8848407617679668,0.8916279038402751,0.8663514366539531,0.8874636268699408,0.8215768442688851,1.0200216060249698
2022-10-05,0.8364081886451423,0.8883653146874289,0.8856825211021567,0.8919795048390398,0.8666449773880176,0.888711970211217,0.8202451619752938,1.0250481197927965,0.8357805686936819,0.8860107942635637,0.8833358159301232,0.8895762207695719,0.8642750245528006,0.8862984759289686,0.818566761364156,1.0221969839103549,0.8347345354412502,0.8820984469171929,0.8794364414187482,0.8855830673095453,0.8603374466249879,0.8822884758458642,0.815775675112763,1.0174601529090272
2022-10-06,0.831267768974061,0.8822707762036222,0.8799492573353646,0.8854463187917647,0.8599424298790901,0.8819144198290573,0.8115176142103638,1.018498646722789,0.8306440062659756,0.8799324087239309,0.8776177430239539,0.8830606372589752,0.8575908060273512,0.8795193858011214,0.809857072066647,1.0156657279731047,0.8296044017525022,0.8760469016324307,0.8737436102239896,0.8790967311239467,0.8536836809421902,0.8755400572724813,0.8070956834467725,1.010959162621244
2022-10-07,0.8124323561041976,0.8618899978568108,0.8612163131172018,0.8658447577053471,0.8415797780386662,0.863441502523758,0.7929871708072551,0.9946173565788148,0.8118227270225779,0.8596056475230824,0.8589344336309535,0.8635118891791795,0.8392783692345267,0.8610966357961255,0.7913645459948122,0.9918508628114643,0.8108066785532139,0.8558098970697172,0.8551427759430829,0.8596357339857921,0.8354546743595088,0.8572006598073547,0.7886662117740518,0.9872546548499751
2022-10-10,0.8090929693263008,0.8593507449377872,0.8583205053682312,0.8631820661189208,0.8393304526171516,0.8601217079352599,0.7909691152856014,0.9924389692201157,0.8084858460376609,0.8570731246314028,0.8560462986166929,0.8608563717534115,0.8370351948844417,0.8577858568454563,0.7893506198551749,0.9896785345618394,0.8074739738899301,0.8532885570093067,0.8522673902364547,0.8569921367174532,0.8332217197584136,0.8539048602617368,0.7866591525655251,0.9850923931060823
2022-10-11,0.8060142991048693,0.8567075557567158,0.8554935162626163,0.8599499831032779,0.8372797121039368,0.8584417908213804,0.7894756660266674,0.9907008493240024,0.8054094859739743,0.8544369409499926,0.8532267999038512,0.8576329970248766,0.8349900623865277,0.8561105019187476,0.787860226519354,0.9879452491860848,0.8044014640891518,0.8506640138928842,0.8494603378449523,0.85378323115935,0.8311859047443497,0.8522370853699461,0.7851738410587561,0.9833671397241912
2022-10-12,0.8009278366466922,0.8496751138293535,0.8488626858488647,0.8534191375266927,0.8304999038405576,0.8515074562413351,0.7834287228973831,0.9859211832899887,0.8003268402710184,0.8474231377829171,0.8466135385440847,0.8511197476789775,0.8282287943861574,0.8491949990608137,0.7818256567553928,0.9831788776277866,0.799325179644898,0.8436811814931925,0.8428762698930815,0.8472992186607882,0.8244554406187715,0.8453528712570436,0.779159847508607,0.9786228553926374
2022-10-13,0.8185210773911484,0.8711257080107806,0.8701753495966913,0.8745612000904335,0.8515707136559385,0.8727601702799456,0.8008908426759724,1.0084436754821686,0.8179068794841506,0.8688168793821136,0.8678697322396577,0.8722048466220527,0.8492419833455186,0.8703899966451244,0.7992520452259942,1.0056387242871263,0.8168832163058236,0.864980455001575,0.8640386308034208,0.8682896702495009,0.8453728949257492,0.8664519734467634,0.7965268168144348,1.000978623777813
2022-10-14,0.8002872409417885,0.8500782875956973,0.849721409191679,0.8533613004205834,0.8321662985719278,0.8518857983261788,0.7849274106929293,0.9856077327712233,0.7996867252532369,0.8478252429788751,0.8474699866127892,0.8510620664049193,0.8298906321455018,0.8495723136738903,0.7833212779086367,0.9828662989607948,0.7986858657723203,0.84408151111801,0.8437289372798423,0.847241796307971,0.8261097071588919,0.8457284787345773,0.7806503690073876,0.9783117252060691
2022-10-17,0.8199933553964794,0.8704545354877784,0.8706077025555321,0.8746947162805636,0.8526222142744598,0.8726456712528924,0.8037106157644112,1.0128006903826812,0.8193780527285972,0.8681474857324952,0.8683009396357257,0.8723380030759659,0.8502906084995335,0.8702758085655505,0.8020660484433086,1.0099836203014292,0.8183525482821294,0.8643140171855489,0.8644679346888432,0.8684222289871731,0.846416742615249,0.866338302003764,0.7993312250590947,1.005303385670746
2022-10-18,0.8365075240976565,0.8823916049459996,0.8823355416517281,0.8866413378532044,0.8645038251037015,0.8849509573657902,0.8149383870295612,1.0264663972222827,0.8358798296073371,0.8800529172222187,0.8799977046393342,0.88425243654882,0.8621397275264727,0.8825476769473156,0.8132708452381092,1.0236113164502378,0.8348336721234743,0.8761668780027729,0.876113065799092,0.8802831806333601,0.8582118778659376,0.8785546471114096,0.8104978165959252,1.0188679314731826
2022-10-19,0.8280432818027073,0.8750783445225944,0.8762450741204347,0.8799831214972826,0.8574704655296903,0.8775297486041347,0.805027392371391,1.015090768531648,0.8274219386697877,0.872592133251743,0.8737716506738871,0.8774520794195791,0.8549620923256701,0.8750020668995485,0.8032959991712293,1.0120026016126535,0.8263863667815914,0.8684620892269904,0.869662739335248,0.8732477464447183,0.850795669610988,0.8708033413675346,0.8004172409923601,1.006873843869635
2022-10-20,0.8204188603251809,0.8656568126749902,0.8670018522754247,0.870714533290764,0.8487847611160352,0.8683548584530332,0.7953860657535841,1.0039719607212445,0.8198032383689579,0.8631973692002051,0.8645545201614372,0.8682101498911403,0.8463017963535707,0.8658536045727041,0.7936754084035373,1.0009176200722973,0.8187772017752556,0.8591117912984628,0.8604889523806294,0.8640500998463437,0.8421775772104597,0.8616987782311075,0.7908311273718052,0.995845040233185
2022-10-21,0.8332924217074655,0.8820048043016313,0.883368478377249,0.8862248600168942,0.8643483698468213,0.884254924626072,0.8107657291310887,1.025353091962743,0.8326671397502052,0.8794989140586313,0.8808749473196819,0.8836758652052743,0.8618198765901783,0.881707871379475,0.8090219943418828,1.0222337044192347,0.8316250031547743,0.875336179722203,0.8767326327273356,0.8794417108094823,0.8576200343491938,0.8774769678292054,0.8061227160117285,1.0170530961694533
2022-10-24,0.8385400322619846,0.8896186372230982,0.8910789916748371,0.8947997540234177,0.8720463341672791,0.8926037981988002,0.8170479349393988,1.032687794311283,0.8379108126279701,0.8870911150915454,0.8885636957424211,0.8922260957642701,0.8694953219222824,0.8900326964284725,0.8152906888479421,1.0295460927187698,0.8368621132379487,0.8828924462980944,0.8843852248092852,0.8879509727308454,0.8652580755085701,0.8857618459377269,0.8123689455041455,1.0243284258013017
2022-10-25,0.8582750462187286,0.910100205513405,0.910563554649461,0.9139993513409851,0.8907932713166271,0.9115995005279274,0.834933759139909,1.0596631177714386,0.8576310179199141,0.9075144925852832,0.9079932586076801,0.911370470444609,0.8881874183316945,0.9089736825621436,0.8331380455444972,1.0564393503143532,0.8565576374218928,0.9032191584140812,0.9037234201518048,0.9070036166743846,0.8838590811248767,0.9046119431408578,0.8301523429327415,1.0510853902659103
2022-10-26,0.8614517112260424,0.9137041259599331,0.9148583325321653,0.9185932588658289,0.8949259668241112,0.9157002063935572,0.835779170511515,1.063802674941571,0.8608052992366271,0.9111081738255854,0.9122759133930609,0.9159511647918787,0.8923080243934332,0.9130625765442345,0.8339816386680361,1.0605663138880228,0.8597279459209378,0.9067958304914907,0.9079859357523156,0.9115623625133041,0.8879596065457916,0.9086812164337986,0.8309929128859839,1.05519143867953
2022-10-27,0.8613148923632247,0.9126802682862215,0.914719436412747,0.9192797542493796,0.8938474878088506,0.9153708458509137,0.8352318829745898,1.0645065923715782,0.8606685830392892,0.910087225064549,0.9121374093430858,0.9166356856503964,0.8912327002715149,0.9127341647085939,0.8334355281965486,1.0612680898203548,0.859591400832733,0.9057797139575274,0.9078480830176595,0.9122436034734834,0.8868895227203584,0.9083543804929033,0.8304487595012838,1.0558896580609785
2022-10-28,0.8762948461953501,0.9289566636769374,0.9308090766684776,0.9352003777891317,0.9103799919163862,0.9312240568738551,0.8505647667252451,1.0850326811915216,0.8756372962857477,0.9263173771012583,0.9281816325178759,0.9325105176663137,0.9077168415584452,0.9285417113292455,0.8487354351181962,1.0817317330044642,0.8745413797697467,0.9219330474671315,0.9238168582301911,0.9280423708457803,0.9032933330764715,0.9240860740931959,0.8456938364073056,1.0762495929460543
2022-10-31,0.8757617971005647,0.9279302408840501,0.9304242327738217,0.9344288612575583,0.9099478468873784,0.9302152492001491,0.8470957511024627,1.0859748602095742,0.8751046471777767,0.9252938705088829,0.9277978749424934,0.9317412202009443,0.9072859606907755,0.9275358094769139,0.8452738803968906,1.0826710456718756,0.8740093973064665,0.9209143852082369,0.9234349052748734,0.9272767594879227,0.9028645519882545,0.9230849990932226,0.8422446868006475,1.0771841452431776
2022-11-01,0.87789528048729,0.9279375574628743,0.9319712890036914,0.9345484032876816,0.9114229085912872,0.9306147355993386,0.84876304212351,1.0917531699423961,0.8772365296515054,0.9253011663003561,0.9293405642146876,0.931860418399577,0.9087567073711341,0.9279341451749858,0.8469375855320861,1.0884317763019042,0.8761386115918678,0.9209216464681818,0.9249703400504978,0.9273953865454883,0.9043281313889974,0.9234814233646487,0.8439024297441102,1.08291568089705
2022-11-02,0.8544484541206413,0.9045083898462789,0.9080219178952372,0.9131724067874878,0.888335384716385,0.9089062683915662,0.8266547325976851,1.061433627539028,0.8538072972015901,0.9019385639929809,0.9054587962663301,0.910545904381573,0.8857367218296942,0.9062882081497889,0.8248768249184384,1.0582044737363434,0.852738702336508,0.8976696211100883,0.9012008761200541,0.90618300153969,0.8814203274185446,0.9019393550637557,0.8219207279022156,1.052841568167006
2022-11-03,0.8511539505321164,0.9036961938715402,0.9059496717365702,0.9112746573366161,0.8865043313401185,0.9074471914585379,0.8229978692699051,1.0585081337324502,0.8505152657268135,0.9011286755725305,0.9033923995468065,0.9086536133123404,0.8839110248655828,0.9048333340168083,0.821227826501045,1.0552878800335546,0.8494507910513117,0.8968635659522862,0.899144196631462,0.904299777429129,0.8796035274866755,0.9004914621910475,0.8182848063382481,1.049939755555207
2022-11-04,0.8623136292504117,0.9139664930923078,0.9161089412234062,0.9227212217030335,0.896822974926843,0.917727928083307,0.8331633204128339,1.0789644334017756,0.861666570499097,0.911369795538849,0.9135229919248169,0.9200672546199528,0.8941994831455065,0.9150844574804083,0.8313714145457087,1.0756819463835727,0.8605881392469091,0.9070562139295598,0.90922714989706,0.9156587299968794,0.8898418477936277,0.9106933953093367,0.8283920429793485,1.0702304662166748
2022-11-07,0.8708999616477654,0.9233289811986989,0.9241966239933492,0.9303533120839188,0.9048699192667846,0.9254283052852286,0.8390537671317575,1.0898587999272675,0.8702464599256674,0.9207056836001137,0.9215878451636363,0.9276773932821938,0.902222887619799,0.922762654120813,0.8372491925287711,1.0865431694470704,0.8691572903888405,0.9163479145322928,0.917254078162127,0.9232324044946704,0.8978261524119725,0.9183347478764604,0.8342487568696483,1.0810366453684308
2022-11-08,0.8732877223692218,0.9262557490641569,0.926464091737602,0.9322190467634623,0.9063205014151945,0.9274530967723127,0.840988432957402,1.0967937609135079,0.8726324289307245,0.9236241361378073,0.9238489124064215,0.9295377616622432,0.9036692263551264,0.9247816132946273,0.8391796974186675,1.093457032500233,0.8715402731998988,0.9192525538151958,0.9195045127358114,0.9250838588743897,0.8992654428130941,0.9203440190098094,0.836172343442079,1.0879154694517217
2022-11-09,0.8518314499631778,0.905438093123126,0.9064528778924895,0.9125378239871932,0.8863851531833153,0.9091673801881439,0.8252892039549727,1.0699072866130057,0.8511922567791123,0.902865625862027,0.9038941852760196,0.9099131467932968,0.883792195342706,0.9065485678265529,0.8235142331534386,1.066652353762332,0.8501269348056728,0.8985922951257641,0.8996436227131964,0.9055532758247844,0.8794852770468102,0.9021984653962452,0.8205630192340966,1.0612466349333978
2022-11-10,0.8983786262875028,0.9554496054946706,0.9553248170816923,0.9610885491587668,0.9347937003540515,0.9588703635564594,0.8706372094057404,1.1324762097284569,0.8977045052572707,0.9527350490292065,0.952628171050317,0.9583242284588641,0.9320591321519779,0.9561083841718435,0.8687647074779088,1.1290309261382114,0.8965809702068875,0.9482256825721057,0.9481484369109491,0.9537323946153764,0.9275169982088676,0.9515204673704357,0.8656513302050909,1.123309077108069
2022-11-11,0.9106393128375105,0.9658968341857744,0.9653343301471081,0.9705753445441544,0.9448730986354844,0.9694841930611827,0.8813113674113681,1.148338084618249,0.9099559916923086,0.9631525957862486,0.962609429732301,0.9677837375500985,0.9421090449950451,0.9666916410575789,0.879415908296286,1.1448445451292935,0.9088171231169754,0.9585939222988676,0.9580827587222521,0.9631465782387806,0.9375179355645702,0.9620529401579627,0.8762643604966607,1.1390425537944606
2022-11-14,0.8988079102300338,0.9532897023420547,0.9534066946138835,0.9577644587673685,0.9327528237448096,0.9573638473478684,0.8693713263758303,1.1337838393360098,0.8981334670757829,0.9505812824420714,0.9507154629685349,0.9550096989470386,0.9300242257544287,0.954606207409823,0.8675015470153187,1.130334577600537,0.8970093951520348,0.9460821099237938,0.9462447233392528,0.9504337467523036,0.9254920083682197,0.9500254988518732,0.8643926965091182,1.124606121756814
2022-11-15,0.9114503173257972,0.9665254554909687,0.9655427568268724,0.9707108918877498,0.9452638558044307,0.9695543427167679,0.88032549611089,1.1492721794690504,0.9107663876229501,0.9637794310966417,0.9628172680750214,0.967918895027091,0.9424986590752774,0.9667615886504974,0.878432157334671,1.1457757982235675,0.9096265047848752,0.9592177907507141,0.9582896197051299,0.9632810881054357,0.9379056509676934,0.9621225521051093,0.8752841349865973,1.1399690873637942
2022-11-16,0.8980319820274112,0.9544712183462701,0.9535830249249087,0.9586684029738558,0.9326863188091471,0.9571570245654486,0.8718564861124352,1.132163964195229,0.8973581211104309,0.9515932727383808,0.9507086922676589,0.9557358164971191,0.9297710406326793,0.9541999607313244,0.8698526261075108,1.1285912246276977,0.8962350195821338,0.9468136730979227,0.9459350768391863,0.9508657399365927,0.9249301169887485,0.9492894351638366,0.8665215594140904,1.1226586787131987
2022-11-17,0.8923530877309247,0.9477776811764065,0.946599842576113,0.9514245805206943,0.9257474889342234,0.9504575125929394,0.8667399631486806,1.12333477263398,0.8916834881153174,0.9449199180900316,0.943746558939821,0.9485141530466954,0.9228538993135934,0.947521146391546,0.864747862872444,1.11978989511032,0.8905674887559755,0.9401738369331438,0.9390079011669785,0.9436808754145871,0.9180489902920768,0.9426449914905073,0.8614363446706643,1.1139036142121805
2022-11-18,0.8970147575505841,0.954397054209225,0.9530370009662787,0.9573779781248483,0.932238914770079,0.9578400299134907,0.8726596083986928,1.1291182498612136,0.8963416599336114,0.9515193322229057,0.9501643141588972,0.9544493390844199,0.929325035035086,0.9548808559862874,0.8706539025112704,1.1255551215730166,0.8952198305719938,0.9467401039659696,0.9453934321142257,0.9495858179374137,0.9244864335532235,0.9499668263801327,0.8673197673611245,1.1196385352197655
2022-11-21,0.8940237824068812,0.9541499765384626,0.9521619536179141,0.9568850209498442,0.9323477081709063,0.9568203496677555,0.8728906934436504,1.1248750189053203,0.893352929143443,0.9512729995469463,0.9492919044174366,0.953957889875612,0.929433488382649,0.9538643259651232,0.8708844564343212,1.121325280867661,0.8922348403710497,0.9464950085534537,0.9445254028403421,0.9490968729721753,0.9245943222301831,0.9489555276489124,0.8675494383869223,1.1154309290698874
