table_schema,table_name,column_name,data_type
secsamp_all_old,wrds_forms_reg,regcik,character varying
secsamp_all_old,wrds_nlpsa,cik,character varying
snapsamp,chars,cik,character varying
snapsamp,wrds_cs_names,cik,character varying
sprat,eident_names,cik,character varying
sprat,erating_names,cik,character varying
sprat,imrating_names,cik,character varying
sprat,irating_names,cik,character varying
sprat,qvars,cik,character varying
spre,apac_company,cik,character varying
spre,company,cik,character varying
spre,emea_company,cik,character varying
spre,latam_company,cik,character varying
spre,na_funda,cik,character varying
spre,na_fundq,cik,character varying
spre,na_secd,cik,character varying
spre,na_secm,cik,character varying
spre_apac,apac_company,cik,character varying
spre_apac_old,apac_company,cik,character varying
spre_emea,emea_company,cik,character varying
spre_emea_old,emea_company,cik,character varying
spre_latam,latam_company,cik,character varying
spre_latam_old,latam_company,cik,character varying
spre_na,company,cik,character varying
spre_na,na_funda,cik,character varying
spre_na,na_fundq,cik,character varying
spre_na,na_secd,cik,character varying
spre_na,na_secm,cik,character varying
spre_na_old,company,cik,character varying
spre_na_old,na_funda,cik,character varying
spre_na_old,na_fundq,cik,character varying
spre_na_old,na_secd,cik,character varying
spre_na_old,na_secm,cik,character varying
spre_usa,company,cik,character varying
spre_usa,na_funda,cik,character varying
spre_usa,na_fundq,cik,character varying
spre_usa,na_secd,cik,character varying
spre_usa,na_secm,cik,character varying
spre_usa_old,company,cik,character varying
spre_usa_old,na_funda,cik,character varying
spre_usa_old,na_fundq,cik,character varying
spre_usa_old,na_secd,cik,character varying
spre_usa_old,na_secm,cik,character varying
tfn_common,permorgref,cik,character varying
tr_common,permorgref,cik,character varying
tr_common_old,permorgref,cik,character varying
tr_ownership,chars,cikcode,character varying
tr_ownership,owninfo,cikcode,character varying
tr_ownership,wrds_ownids,cikcode,character varying
tr_ownership_old,chars,cikcode,character varying
tr_ownership_old,owninfo,cikcode,character varying
tr_ownership_old,wrds_ownids,cikcode,character varying
trcommon,permorgref,cik,character varying
trown,chars,cikcode,character varying
trown,owninfo,cikcode,character varying
trown,wrds_ownids,cikcode,character varying
wabssamp,autolease,cik,character varying
wabssamp,autoloan,cik,character varying
wabssamp,cmbs,cik,character varying
wabssamp,debtsecurities,cik,character varying
wabssamp,debtsecurities,underlyingcik,character varying
wharton_shared_data,nsar_headers,owner_cik,character varying
wmfsmp,nsar_headers,owner_cik,character varying
wrds_abs,autolease,cik,character varying
wrds_abs,autoloan,cik,character varying
wrds_abs,cmbs,cik,character varying
wrds_abs,debtsecurities,cik,character varying
wrds_abs,debtsecurities,underlyingcik,character varying
wrds_abs_old,autolease,cik,character varying
wrds_abs_old,autoloan,cik,character varying
wrds_abs_old,cmbs,cik,character varying
wrds_abs_old,debtsecurities,cik,character varying
wrds_abs_old,debtsecurities,underlyingcik,character varying
wrds_abs_samp,autolease,cik,character varying
wrds_abs_samp,autoloan,cik,character varying
wrds_abs_samp,cmbs,cik,character varying
wrds_abs_samp,debtsecurities,cik,character varying
wrds_abs_samp,debtsecurities,underlyingcik,character varying
wrds_abs_samp_old,autolease,cik,character varying
wrds_abs_samp_old,autoloan,cik,character varying
wrds_abs_samp_old,cmbs,cik,character varying
wrds_abs_samp_old,debtsecurities,cik,character varying
wrds_abs_samp_old,debtsecurities,underlyingcik,character varying
wrds_insiders,sec_derivatives,issuercik,character varying
wrds_insiders,sec_document_info,issuercik,character varying
wrds_insiders,sec_footnotes,issuercik,character varying
wrds_insiders,sec_nonderivatives,issuercik,character varying
wrds_insiders,sec_reporting_owners,issuercik,character varying
wrds_insiders,sec_reporting_owners,rptownercik,character varying
wrds_insiders,sec_signatures,issuercik,character varying
wrds_insiders,secbert_footnotes,issuercik,character varying
wrds_insiders,secbert_footnotes_old,issuercik,character varying
wrds_insiders_old,sec_derivatives,issuercik,character varying
wrds_insiders_old,sec_document_info,issuercik,character varying
wrds_insiders_old,sec_footnotes,issuercik,character varying
wrds_insiders_old,sec_nonderivatives,issuercik,character varying
wrds_insiders_old,sec_reporting_owners,issuercik,character varying
wrds_insiders_old,sec_reporting_owners,rptownercik,character varying
wrds_insiders_old,sec_signatures,issuercik,character varying
wrds_insiders_old,secbert_footnotes,issuercik,character varying
wrds_insiders_samp,sec_derivatives,issuercik,character varying
wrds_insiders_samp,sec_document_info,issuercik,character varying
wrds_insiders_samp,sec_footnotes,issuercik,character varying
wrds_insiders_samp,sec_nonderivatives,issuercik,character varying
wrds_insiders_samp,sec_reporting_owners,issuercik,character varying
wrds_insiders_samp,sec_reporting_owners,rptownercik,character varying
wrds_insiders_samp,sec_signatures,issuercik,character varying
wrds_insiders_samp,secbert_footnotes,issuercik,character varying
wrds_insiders_samp_old,sec_document_info,issuercik,character varying
wrds_mutualfund,chars_ncen,cik,character varying
wrds_mutualfund,nsar_headers,owner_cik,character varying
wrds_mutualfund,registrant,cik,character varying
wrds_mutualfund,series_cik,accession_number,character varying
wrds_mutualfund,series_cik,series_cik,character varying
wrds_mutualfund,series_cik,xbrlfdate,date
wrds_mutualfund,wncen_fund_reported_info,cik,character varying
wrds_mutualfund,wncen_fund_tickers,cik,character varying
wrds_mutualfund,wnport_fund_reported_info,cik,character varying
wrds_mutualfund,wnport_wncen_combined_holding,cik,character varying
wrds_mutualfund,wnport_wncen_combined_holding,fixed_cik,character varying
wrds_mutualfund_old,registrant,cik,character varying
wrds_mutualfund_old,series_cik,accession_number,character varying
wrds_mutualfund_old,series_cik,series_cik,character varying
wrds_mutualfund_old,series_cik,xbrlfdate,date
wrds_mutualfund_old,submission,cik,character varying
wrds_mutualfund_old,wncen_fund_reported_info,cik,character varying
wrds_mutualfund_old,wncen_fund_tickers,cik,character varying
wrds_mutualfund_samp,nsar_headers,owner_cik,character varying
wrds_sec_search,registrant,cik,text
wrds_xbrl_fundamental,wrds_fs_coregistrants,cik,character varying
wrds_xbrl_fundamental,wrds_fs_coregistrants,cik_coregistrant,character varying
wrds_xbrl_fundamental,wrds_fs_funda,cik,character varying
wrds_xbrl_fundamental,wrds_fsn_coregistrants,cik,character varying
wrds_xbrl_fundamental,wrds_fsn_coregistrants,cik_coregistrant,character varying
wrds_xbrl_fundamental,wrds_fsn_funda,cik,character varying
wrds_xbrl_fundamental,xbrl_fs_sub,cik,character varying
wrds_xbrl_fundamental,xbrl_fs_sub,nciks,double precision
wrds_xbrl_fundamental,xbrl_fs_sub,aciks,character varying
wrds_xbrl_fundamental,xbrl_fsn_sub,cik,character varying
wrds_xbrl_fundamental,xbrl_fsn_sub,nciks,double precision
wrds_xbrl_fundamental,xbrl_fsn_sub,aciks,character varying
wrds_xbrl_fundamental_old,wrds_fs_coregistrants,cik,character varying
wrds_xbrl_fundamental_old,wrds_fs_coregistrants,cik_coregistrant,character varying
wrds_xbrl_fundamental_old,wrds_fs_funda,cik,character varying
wrds_xbrl_fundamental_old,wrds_fsn_coregistrants,cik,character varying
wrds_xbrl_fundamental_old,wrds_fsn_coregistrants,cik_coregistrant,character varying
wrds_xbrl_fundamental_old,wrds_fsn_funda,cik,character varying
wrds_xbrl_fundamental_old,xbrl_fs_sub,cik,character varying
wrds_xbrl_fundamental_old,xbrl_fs_sub,nciks,double precision
wrds_xbrl_fundamental_old,xbrl_fs_sub,aciks,character varying
wrds_xbrl_fundamental_old,xbrl_fsn_sub,cik,character varying
wrds_xbrl_fundamental_old,xbrl_fsn_sub,nciks,double precision
wrds_xbrl_fundamental_old,xbrl_fsn_sub,aciks,character varying
wrdsabs,autolease,cik,character varying
wrdsabs,autoloan,cik,character varying
wrdsabs,cmbs,cik,character varying
wrdsabs,debtsecurities,cik,character varying
wrdsabs,debtsecurities,underlyingcik,character varying
wrdsapps,boardex_ciq,cikcode,double precision
wrdsapps,chars,cik,character varying
wrdsapps,chars,omcik,character varying
wrdsapps,chars,regcik,character varying
wrdsapps,chars,issuercik,character varying
wrdsapps,wrds_relationships,cik,character varying
wrdsapps_plink_boardex_ciq,boardex_ciq,cikcode,double precision
wrdsapps_plink_boardex_ciq_old,boardex_ciq,cikcode,double precision
wrdsapps_subsidiary,chars,cik,character varying
wrdsapps_subsidiary,chars,omcik,character varying
wrdsapps_subsidiary,chars,regcik,character varying
wrdsapps_subsidiary,chars,issuercik,character varying
wrdsapps_subsidiary,wrds_relationships,cik,character varying
wrdsapps_subsidiary_old,chars,cik,character varying
wrdsapps_subsidiary_old,chars,omcik,character varying
wrdsapps_subsidiary_old,chars,regcik,character varying
wrdsapps_subsidiary_old,chars,issuercik,character varying
wrdsapps_subsidiary_old,wrds_relationships,cik,character varying
wrdsfd,wrds_fs_coregistrants,cik,character varying
wrdsfd,wrds_fs_coregistrants,cik_coregistrant,character varying
wrdsfd,wrds_fs_funda,cik,character varying
wrdsfd,wrds_fsn_coregistrants,cik,character varying
wrdsfd,wrds_fsn_coregistrants,cik_coregistrant,character varying
wrdsfd,wrds_fsn_funda,cik,character varying
wrdsfd,xbrl_fs_sub,cik,character varying
wrdsfd,xbrl_fs_sub,nciks,double precision
wrdsfd,xbrl_fs_sub,aciks,character varying
wrdsfd,xbrl_fsn_sub,cik,character varying
wrdsfd,xbrl_fsn_sub,nciks,double precision
wrdsfd,xbrl_fsn_sub,aciks,character varying
wrdsinsd,sec_derivatives,issuercik,character varying
wrdsinsd,sec_document_info,issuercik,character varying
wrdsinsd,sec_footnotes,issuercik,character varying
wrdsinsd,sec_nonderivatives,issuercik,character varying
wrdsinsd,sec_reporting_owners,issuercik,character varying
wrdsinsd,sec_reporting_owners,rptownercik,character varying
wrdsinsd,sec_signatures,issuercik,character varying
wrdsinsd,secbert_footnotes,issuercik,character varying
wrdsinsd,secbert_footnotes_old,issuercik,character varying
wrdsmf,chars_ncen,cik,character varying
wrdsmf,nsar_headers,owner_cik,character varying
wrdsmf,registrant,cik,character varying
wrdsmf,series_cik,accession_number,character varying
wrdsmf,series_cik,series_cik,character varying
wrdsmf,series_cik,xbrlfdate,date
wrdsmf,wncen_fund_reported_info,cik,character varying
wrdsmf,wncen_fund_tickers,cik,character varying
wrdsmf,wnport_fund_reported_info,cik,character varying
wrdsmf,wnport_wncen_combined_holding,cik,character varying
wrdsmf,wnport_wncen_combined_holding,fixed_cik,character varying
wrdssec,_qvards_,cik,character varying
wrdssec,_qvards_,cikdate1,date
wrdssec,_qvards_,cikdate2,date
wrdssec,_qvards_,regcik,character varying
wrdssec,bow_cossim,cik,character varying
wrdssec,bow_filingsummary,cik,character varying
wrdssec,chars,cik,character varying
wrdssec,chars,omcik,character varying
wrdssec,chars,regcik,character varying
wrdssec,chars,issuercik,character varying
wrdssec,chars,rptownercik,character varying
wrdssec,cisdf,cik,character varying
wrdssec,derivatives,issuercik,character varying
wrdssec,dforms,cik,character varying
wrdssec,document_info,issuercik,character varying
wrdssec,exhibits,cik,character varying
wrdssec,fforms,cik,character varying
wrdssec,footnotes,issuercik,character varying
wrdssec,forms,cik,character varying
wrdssec,issuercredentials,cik,character varying
wrdssec,items8k,cik,character varying
wrdssec,missing_forms,cik,character varying
wrdssec,nonderivatives,issuercik,character varying
wrdssec,nsar_headers,owner_cik,character varying
wrdssec,registrantinfo,registrantcik,character varying
wrdssec,reporting_owners,issuercik,character varying
wrdssec,reporting_owners,rptownercik,character varying
wrdssec,sec_item_scores,cik,character varying
wrdssec,sec_item_scores_trans,cik,character varying
wrdssec,sec_item_words_filings,cik,character varying
wrdssec,seriescik,seriesciks_ordinal,double precision
wrdssec,seriescik,seriescik_ordinal,double precision
wrdssec,seriescik,seriescik_cik,character varying
wrdssec,seriescik,id,character varying
wrdssec,seriesciks,notregistrantseparateinsuranceac,double precision
wrdssec,seriesciks,seriesciks_ordinal,double precision
wrdssec,seriesciks,id,character varying
wrdssec,signatures,issuercik,character varying
wrdssec,table1,issuercik,character varying
wrdssec,table1,rptownercik,character varying
wrdssec,table2,issuercik,character varying
wrdssec,table2,rptownercik,character varying
wrdssec,table3,issuercik,character varying
wrdssec,table3,rptownercik,character varying
wrdssec,wciklink_cusip,cik,character varying
wrdssec,wciklink_cusip,coname,character varying
wrdssec,wciklink_cusip,cusip_full,character varying
wrdssec,wciklink_cusip,cusip,character varying
wrdssec,wciklink_cusip,cikdate1,date
wrdssec,wciklink_cusip,cikdate2,date
wrdssec,wciklink_cusip,tmatch,double precision
wrdssec,wciklink_cusip,issuer,character varying
wrdssec,wciklink_cusip,issue,character varying
wrdssec,wciklink_cusip,issue_check,character varying
wrdssec,wciklink_cusip,validated,double precision
wrdssec,wciklink_gvkey,cik,character varying
wrdssec,wciklink_gvkey,gvkey,character varying
wrdssec,wciklink_gvkey,source,character varying
wrdssec,wciklink_gvkey,link_desc,character varying
wrdssec,wciklink_gvkey,sec_company_name,character varying
wrdssec,wciklink_gvkey,link_company_name,character varying
wrdssec,wciklink_gvkey,sec_start_date,date
wrdssec,wciklink_gvkey,sec_end_date,date
wrdssec,wciklink_gvkey,link_start_date,date
wrdssec,wciklink_gvkey,link_end_date,date
wrdssec,wciklink_gvkey,n10k,numeric
wrdssec,wciklink_gvkey,n10k_nt,numeric
wrdssec,wciklink_gvkey,n10k_a,numeric
wrdssec,wciklink_gvkey,n10q,numeric
wrdssec,wciklink_gvkey,n10q_nt,numeric
wrdssec,wciklink_gvkey,n10q_a,numeric
wrdssec,wciklink_gvkey,ndef,numeric
wrdssec,wciklink_gvkey,n8k,numeric
wrdssec,wciklink_gvkey,nlet,numeric
wrdssec,wciklink_gvkey,n13d,numeric
wrdssec,wciklink_gvkey,n13g,numeric
wrdssec,wciklink_gvkey,n13f,numeric
wrdssec,wciklink_gvkey,ntot,numeric
wrdssec,wciklink_gvkey,ntot_nt,numeric
wrdssec,wciklink_gvkey,ntot_a,numeric
wrdssec,wciklink_names,cik,character varying
wrdssec,wciklink_names,first_cik_date,date
wrdssec,wciklink_names,last_cik_date,date
wrdssec,wciklink_names,company_name,character varying
wrdssec,wciklink_names,first_coname_date,date
wrdssec,wciklink_names,last_coname_date,date
wrdssec,wciklink_names,cusip,character varying
wrdssec,wciklink_names,first_cusip_date,date
wrdssec,wciklink_names,last_cusip_date,date
wrdssec,wciklink_names,gvkey,character varying
wrdssec,wciklink_names,first_gvkey_date,date
wrdssec,wciklink_names,last_gvkey_date,date
wrdssec,wciklink_names,ticker,character varying
wrdssec,wciklink_names,first_ticker_date,date
wrdssec,wciklink_names,last_ticker_date,date
wrdssec,wciklink_names,first_date,date
wrdssec,wciklink_names,last_date,date
wrdssec,wciklink_ticker,cik,character varying
wrdssec,wciklink_ticker,coname,character varying
wrdssec,wciklink_ticker,ticker,character varying
wrdssec,wciklink_ticker,n_records,double precision
wrdssec,wciklink_ticker,ftdate,date
wrdssec,wciklink_ticker,ltdate,date
wrdssec,wncen_cef_fund,registrantcik,character varying
wrdssec,wncen_cef_longtermdebtdefault,registrantcik,character varying
wrdssec,wncen_cef_rightsoffering,registrantcik,character varying
wrdssec,wncen_cef_securityrelateditems,registrantcik,character varying
wrdssec,wncen_etf_aps,registrantcik,character varying
wrdssec,wncen_etf_fund,registrantcik,character varying
wrdssec,wncen_fund,cik,character varying
wrdssec,wncen_fund,registrantcik,character varying
wrdssec,wncen_fund_admin,registrantcik,character varying
wrdssec,wncen_fund_broker,registrantcik,character varying
wrdssec,wncen_fund_brokerdealer,registrantcik,character varying
wrdssec,wncen_fund_custodian,registrantcik,character varying
wrdssec,wncen_fund_feederinfo,registrantcik,character varying
wrdssec,wncen_fund_foreigninv,registrantcik,character varying
wrdssec,wncen_fund_invadv,registrantcik,character varying
wrdssec,wncen_fund_masterinfo,registrantcik,character varying
wrdssec,wncen_fund_pricingservice,registrantcik,character varying
wrdssec,wncen_fund_prtransaction,registrantcik,character varying
wrdssec,wncen_fund_seclending,registrantcik,character varying
wrdssec,wncen_fund_shareclasses,registrantcik,character varying
wrdssec,wncen_fund_shservagent,registrantcik,character varying
wrdssec,wncen_fund_subadv,registrantcik,character varying
wrdssec,wncen_fund_transferagent,registrantcik,character varying
wrdssec,wncen_reg_accountant,registrantcik,character varying
wrdssec,wncen_reg_director,registrantcik,character varying
wrdssec,wncen_reg_locbookrec,registrantcik,character varying
wrdssec,wncen_reg_underwriter,registrantcik,character varying
wrdssec,wncen_uit_admins,registrantcik,character varying
wrdssec,wncen_uit_contractsecurities,registrantcik,character varying
wrdssec,wncen_uit_depositors,registrantcik,character varying
wrdssec,wncen_uit_divestments,registrantcik,character varying
wrdssec,wncen_uit_fund,registrantcik,character varying
wrdssec,wncen_uit_nrsi,registrantcik,character varying
wrdssec,wncen_uit_nrsi,seriescik,character varying
wrdssec,wncen_uit_registrantheldsec,registrantcik,character varying
wrdssec,wrds_13f_holdings,cik,character varying
wrdssec,wrds_13f_link,cik,character varying
wrdssec,wrds_13f_summary,cik,character varying
wrdssec,wrds_13f_summary,omcik,character varying
wrdssec,wrds_forms,cik,character varying
wrdssec,wrds_forms_reg,regcik,character varying
wrdssec,wrds_nlpsa,cik,character varying
wrdssec,wrds_vc_form1a,cik,character varying
wrdssec,wrds_vc_form1a,coissuercik,character varying
wrdssec,wrds_vc_form1a,empinfocik,character varying
wrdssec,wrds_vc_form1k,cik,character varying
wrdssec,wrds_vc_form1k,coissuercik,character varying
wrdssec,wrds_vc_form1k,issuercik,character varying
wrdssec,wrds_vc_form1z,cik,character varying
wrdssec,wrds_vc_form1z,coissuercik,character varying
wrdssec,wrds_vc_form1z,signaturecik,character varying
wrdssec,wrds_vc_formc,filercik,character varying
wrdssec,wrds_vc_formc,commissioncik,character varying
wrdssec,wrds_vc_formd,primarycik,character varying
wrdssec,wrds_vc_formd,issuer_cik,character varying
wrdssec,wrds_vc_formd,regcik,character varying
wrdssec_all,dforms,cik,character varying
wrdssec_all,exhibits,cik,character varying
wrdssec_all,fforms,cik,character varying
wrdssec_all,forms,cik,character varying
wrdssec_all,items8k,cik,character varying
wrdssec_all,missing_forms,cik,character varying
wrdssec_all,wrds_13f_holdings,cik,character varying
wrdssec_all,wrds_13f_link,cik,character varying
wrdssec_all,wrds_13f_summary,cik,character varying
wrdssec_all,wrds_13f_summary,omcik,character varying
wrdssec_all,wrds_forms,cik,character varying
wrdssec_all,wrds_forms_reg,regcik,character varying
wrdssec_all,wrds_vc_form1a,cik,character varying
wrdssec_all,wrds_vc_form1a,coissuercik,character varying
wrdssec_all,wrds_vc_form1a,empinfocik,character varying
wrdssec_all,wrds_vc_form1k,cik,character varying
wrdssec_all,wrds_vc_form1k,coissuercik,character varying
wrdssec_all,wrds_vc_form1k,issuercik,character varying
wrdssec_all,wrds_vc_form1z,cik,character varying
wrdssec_all,wrds_vc_form1z,coissuercik,character varying
wrdssec_all,wrds_vc_form1z,signaturecik,character varying
wrdssec_all,wrds_vc_formc,filercik,character varying
wrdssec_all,wrds_vc_formc,commissioncik,character varying
wrdssec_all,wrds_vc_formd,primarycik,character varying
wrdssec_all,wrds_vc_formd,issuer_cik,character varying
wrdssec_all,wrds_vc_formd,regcik,character varying
wrdssec_all_old,dforms,cik,character varying
wrdssec_all_old,exhibits,cik,character varying
wrdssec_all_old,fforms,cik,character varying
wrdssec_all_old,forms,cik,character varying
wrdssec_all_old,items8k,cik,character varying
wrdssec_all_old,missing_forms,cik,character varying
wrdssec_all_old,wrds_13f_holdings,cik,character varying
wrdssec_all_old,wrds_13f_link,cik,character varying
wrdssec_all_old,wrds_13f_summary,cik,character varying
wrdssec_all_old,wrds_13f_summary,omcik,character varying
wrdssec_all_old,wrds_forms,cik,character varying
wrdssec_all_old,wrds_forms_reg,regcik,character varying
wrdssec_all_old,wrds_vc_form1a,cik,character varying
wrdssec_all_old,wrds_vc_form1a,coissuercik,character varying
wrdssec_all_old,wrds_vc_form1a,empinfocik,character varying
wrdssec_all_old,wrds_vc_form1k,cik,character varying
wrdssec_all_old,wrds_vc_form1k,coissuercik,character varying
wrdssec_all_old,wrds_vc_form1k,issuercik,character varying
wrdssec_all_old,wrds_vc_form1z,cik,character varying
wrdssec_all_old,wrds_vc_form1z,coissuercik,character varying
wrdssec_all_old,wrds_vc_form1z,signaturecik,character varying
wrdssec_all_old,wrds_vc_formc,filercik,character varying
wrdssec_all_old,wrds_vc_formc,commissioncik,character varying
wrdssec_all_old,wrds_vc_formd,primarycik,character varying
wrdssec_all_old,wrds_vc_formd,issuer_cik,character varying
wrdssec_all_old,wrds_vc_formd,regcik,character varying
wrdssec_bow,bow_cossim,cik,character varying
wrdssec_bow,bow_filingsummary,cik,character varying
wrdssec_bow_old,bow_cossim,cik,character varying
wrdssec_bow_old,bow_filingsummary,cik,character varying
wrdssec_common,_qvards_,cik,character varying
wrdssec_common,_qvards_,cikdate1,date
wrdssec_common,_qvards_,cikdate2,date
wrdssec_common,_qvards_,regcik,character varying
wrdssec_common,chars,cik,character varying
wrdssec_common,chars,omcik,character varying
wrdssec_common,chars,regcik,character varying
wrdssec_common,chars,issuercik,character varying
wrdssec_common,chars,rptownercik,character varying
wrdssec_common,cisdf,cik,character varying
wrdssec_common,wciklink_cusip,cik,character varying
wrdssec_common,wciklink_cusip,coname,character varying
wrdssec_common,wciklink_cusip,cusip_full,character varying
wrdssec_common,wciklink_cusip,cusip,character varying
wrdssec_common,wciklink_cusip,cikdate1,date
wrdssec_common,wciklink_cusip,cikdate2,date
wrdssec_common,wciklink_cusip,tmatch,double precision
wrdssec_common,wciklink_cusip,issuer,character varying
wrdssec_common,wciklink_cusip,issue,character varying
wrdssec_common,wciklink_cusip,issue_check,character varying
wrdssec_common,wciklink_cusip,validated,double precision
wrdssec_common,wciklink_gvkey,cik,character varying
wrdssec_common,wciklink_gvkey,gvkey,character varying
wrdssec_common,wciklink_gvkey,source,character varying
wrdssec_common,wciklink_gvkey,link_desc,character varying
wrdssec_common,wciklink_gvkey,sec_company_name,character varying
wrdssec_common,wciklink_gvkey,link_company_name,character varying
wrdssec_common,wciklink_gvkey,sec_start_date,date
wrdssec_common,wciklink_gvkey,sec_end_date,date
wrdssec_common,wciklink_gvkey,link_start_date,date
wrdssec_common,wciklink_gvkey,link_end_date,date
wrdssec_common,wciklink_gvkey,n10k,numeric
wrdssec_common,wciklink_gvkey,n10k_nt,numeric
wrdssec_common,wciklink_gvkey,n10k_a,numeric
wrdssec_common,wciklink_gvkey,n10q,numeric
wrdssec_common,wciklink_gvkey,n10q_nt,numeric
wrdssec_common,wciklink_gvkey,n10q_a,numeric
wrdssec_common,wciklink_gvkey,ndef,numeric
wrdssec_common,wciklink_gvkey,n8k,numeric
wrdssec_common,wciklink_gvkey,nlet,numeric
wrdssec_common,wciklink_gvkey,n13d,numeric
wrdssec_common,wciklink_gvkey,n13g,numeric
wrdssec_common,wciklink_gvkey,n13f,numeric
wrdssec_common,wciklink_gvkey,ntot,numeric
wrdssec_common,wciklink_gvkey,ntot_nt,numeric
wrdssec_common,wciklink_gvkey,ntot_a,numeric
wrdssec_common,wciklink_names,cik,character varying
wrdssec_common,wciklink_names,first_cik_date,date
wrdssec_common,wciklink_names,last_cik_date,date
wrdssec_common,wciklink_names,company_name,character varying
wrdssec_common,wciklink_names,first_coname_date,date
wrdssec_common,wciklink_names,last_coname_date,date
wrdssec_common,wciklink_names,cusip,character varying
wrdssec_common,wciklink_names,first_cusip_date,date
wrdssec_common,wciklink_names,last_cusip_date,date
wrdssec_common,wciklink_names,gvkey,character varying
wrdssec_common,wciklink_names,first_gvkey_date,date
wrdssec_common,wciklink_names,last_gvkey_date,date
wrdssec_common,wciklink_names,ticker,character varying
wrdssec_common,wciklink_names,first_ticker_date,date
wrdssec_common,wciklink_names,last_ticker_date,date
wrdssec_common,wciklink_names,first_date,date
wrdssec_common,wciklink_names,last_date,date
wrdssec_common,wciklink_ticker,cik,character varying
wrdssec_common,wciklink_ticker,coname,character varying
wrdssec_common,wciklink_ticker,ticker,character varying
wrdssec_common,wciklink_ticker,n_records,double precision
wrdssec_common,wciklink_ticker,ftdate,date
wrdssec_common,wciklink_ticker,ltdate,date
wrdssec_common_old,_qvards_,cik,character varying
wrdssec_common_old,_qvards_,cikdate1,date
wrdssec_common_old,_qvards_,cikdate2,date
wrdssec_common_old,_qvards_,regcik,character varying
wrdssec_common_old,chars,cik,character varying
wrdssec_common_old,chars,omcik,character varying
wrdssec_common_old,chars,regcik,character varying
wrdssec_common_old,chars,issuercik,character varying
wrdssec_common_old,chars,rptownercik,character varying
wrdssec_common_old,cisdf,cik,character varying
wrdssec_common_old,wciklink_cusip,cik,character varying
wrdssec_common_old,wciklink_cusip,coname,character varying
wrdssec_common_old,wciklink_cusip,cusip_full,character varying
wrdssec_common_old,wciklink_cusip,cusip,character varying
wrdssec_common_old,wciklink_cusip,cikdate1,date
wrdssec_common_old,wciklink_cusip,cikdate2,date
wrdssec_common_old,wciklink_cusip,tmatch,double precision
wrdssec_common_old,wciklink_cusip,issuer,character varying
wrdssec_common_old,wciklink_cusip,issue,character varying
wrdssec_common_old,wciklink_cusip,issue_check,character varying
wrdssec_common_old,wciklink_cusip,validated,double precision
wrdssec_common_old,wciklink_gvkey,cik,character varying
wrdssec_common_old,wciklink_gvkey,gvkey,character varying
wrdssec_common_old,wciklink_gvkey,source,character varying
wrdssec_common_old,wciklink_gvkey,link_desc,character varying
wrdssec_common_old,wciklink_gvkey,sec_company_name,character varying
wrdssec_common_old,wciklink_gvkey,link_company_name,character varying
wrdssec_common_old,wciklink_gvkey,sec_start_date,date
wrdssec_common_old,wciklink_gvkey,sec_end_date,date
wrdssec_common_old,wciklink_gvkey,link_start_date,date
wrdssec_common_old,wciklink_gvkey,link_end_date,date
wrdssec_common_old,wciklink_gvkey,n10k,numeric
wrdssec_common_old,wciklink_gvkey,n10k_nt,numeric
wrdssec_common_old,wciklink_gvkey,n10k_a,numeric
wrdssec_common_old,wciklink_gvkey,n10q,numeric
wrdssec_common_old,wciklink_gvkey,n10q_nt,numeric
wrdssec_common_old,wciklink_gvkey,n10q_a,numeric
wrdssec_common_old,wciklink_gvkey,ndef,numeric
wrdssec_common_old,wciklink_gvkey,n8k,numeric
wrdssec_common_old,wciklink_gvkey,nlet,numeric
wrdssec_common_old,wciklink_gvkey,n13d,numeric
wrdssec_common_old,wciklink_gvkey,n13g,numeric
wrdssec_common_old,wciklink_gvkey,n13f,numeric
wrdssec_common_old,wciklink_gvkey,ntot,numeric
wrdssec_common_old,wciklink_gvkey,ntot_nt,numeric
wrdssec_common_old,wciklink_gvkey,ntot_a,numeric
wrdssec_common_old,wciklink_names,cik,character varying
wrdssec_common_old,wciklink_names,first_cik_date,date
wrdssec_common_old,wciklink_names,last_cik_date,date
wrdssec_common_old,wciklink_names,company_name,character varying
wrdssec_common_old,wciklink_names,first_coname_date,date
wrdssec_common_old,wciklink_names,last_coname_date,date
wrdssec_common_old,wciklink_names,cusip,character varying
wrdssec_common_old,wciklink_names,first_cusip_date,date
wrdssec_common_old,wciklink_names,last_cusip_date,date
wrdssec_common_old,wciklink_names,gvkey,character varying
wrdssec_common_old,wciklink_names,first_gvkey_date,date
wrdssec_common_old,wciklink_names,last_gvkey_date,date
wrdssec_common_old,wciklink_names,ticker,character varying
wrdssec_common_old,wciklink_names,first_ticker_date,date
wrdssec_common_old,wciklink_names,last_ticker_date,date
wrdssec_common_old,wciklink_names,first_date,date
wrdssec_common_old,wciklink_names,last_date,date
wrdssec_common_old,wciklink_ticker,cik,character varying
wrdssec_common_old,wciklink_ticker,coname,character varying
wrdssec_common_old,wciklink_ticker,ticker,character varying
wrdssec_common_old,wciklink_ticker,n_records,double precision
wrdssec_common_old,wciklink_ticker,ftdate,date
wrdssec_common_old,wciklink_ticker,ltdate,date
wrdssec_insiders,derivatives,issuercik,character varying
wrdssec_insiders,document_info,issuercik,character varying
wrdssec_insiders,footnotes,issuercik,character varying
wrdssec_insiders,nonderivatives,issuercik,character varying
wrdssec_insiders,reporting_owners,issuercik,character varying
